as_of,value,status
2000-04-14,8.12,ok
2000-04-21,8.16,ok
2000-04-28,8.13,ok
2000-05-05,8.28,ok
2000-05-12,8.52,ok
2000-05-19,8.64,ok
2000-05-26,8.62,ok
2000-06-02,8.54,ok
2000-06-09,8.32,ok
2000-06-16,8.22,ok
2000-06-23,8.14,ok
2000-06-30,8.22,ok
2000-07-07,8.16,ok
2000-07-14,8.09,ok
2000-07-21,8.21,ok
2000-07-28,8.13,ok
2000-08-04,8.12,ok
2000-08-11,8.04,ok
2000-08-18,7.96,ok
2000-08-25,7.99,ok
2000-09-01,7.96,ok
2000-09-08,7.94,ok
2000-09-15,7.88,ok
2000-09-22,7.9,ok
2000-09-29,7.88,ok
2000-10-06,7.83,ok
2000-10-13,7.84,ok
2000-10-20,7.83,ok
2000-10-27,7.68,ok
2000-11-03,7.73,ok
2000-11-10,7.79,ok
2000-11-17,7.73,ok
2000-11-24,7.73,ok
2000-12-01,7.65,ok
2000-12-08,7.54,ok
2000-12-15,7.42,ok
2000-12-22,7.17,ok
2000-12-29,7.13,ok
2001-01-05,7.07,ok
2001-01-12,6.89,ok
2001-01-19,7.02,ok
2001-01-26,7.15,ok
2001-02-02,7.09,ok
2001-02-09,6.98,ok
2001-02-16,7.01,ok
2001-02-23,7.12,ok
2001-03-02,7.03,ok
2001-03-09,6.97,ok
2001-03-16,6.96,ok
2001-03-23,6.89,ok
2001-03-30,6.91,ok
2001-04-06,7.01,ok
2001-04-13,7.04,ok
2001-04-20,7.14,ok
2001-04-27,7.12,ok
2001-05-04,7.14,ok
2001-05-11,7.1,ok
2001-05-18,7.14,ok
2001-05-25,7.2,ok
2001-06-01,7.24,ok
2001-06-08,7.2,ok
2001-06-15,7.14,ok
2001-06-22,7.11,ok
2001-06-29,7.11,ok
2001-07-06,7.19,ok
2001-07-13,7.21,ok
2001-07-20,7.08,ok
2001-07-27,7.03,ok
2001-08-03,7,ok
2001-08-10,7,ok
2001-08-17,6.92,ok
2001-08-24,6.91,ok
2001-08-31,6.92,ok
2001-09-07,6.89,ok
2001-09-14,6.86,ok
2001-09-21,6.8,ok
2001-09-28,6.72,ok
2001-10-05,6.64,ok
2001-10-12,6.58,ok
2001-10-19,6.61,ok
2001-10-26,6.64,ok
2001-11-02,6.56,ok
2001-11-09,6.45,ok
2001-11-16,6.51,ok
2001-11-23,6.75,ok
2001-11-30,7.02,ok
2001-12-07,6.84,ok
2001-12-14,7.09,ok
2001-12-21,7.17,ok
2001-12-28,7.16,ok
2002-01-04,7.14,ok
2002-01-11,7.06,ok
2002-01-18,6.83,ok
2002-01-25,6.96,ok
2002-02-01,7.02,ok
2002-02-08,6.88,ok
2002-02-15,6.86,ok
2002-02-22,6.81,ok
2002-03-01,6.8,ok
2002-03-08,6.87,ok
2002-03-15,7.08,ok
2002-03-22,7.14,ok
2002-03-29,7.18,ok
2002-04-05,7.13,ok
2002-04-12,6.99,ok
2002-04-19,6.94,ok
2002-04-26,6.88,ok
2002-05-03,6.78,ok
2002-05-10,6.79,ok
2002-05-17,6.89,ok
2002-05-24,6.81,ok
2002-05-31,6.76,ok
2002-06-07,6.71,ok
2002-06-14,6.71,ok
2002-06-21,6.63,ok
2002-06-28,6.55,ok
2002-07-05,6.57,ok
2002-07-12,6.54,ok
2002-07-19,6.49,ok
2002-07-26,6.34,ok
2002-08-02,6.43,ok
2002-08-09,6.31,ok
2002-08-16,6.22,ok
2002-08-23,6.27,ok
2002-08-30,6.22,ok
2002-09-06,6.15,ok
2002-09-13,6.18,ok
2002-09-20,6.05,ok
2002-09-27,5.99,ok
2002-10-04,6.01,ok
2002-10-11,5.98,ok
2002-10-18,6.15,ok
2002-10-25,6.31,ok
2002-11-01,6.13,ok
2002-11-08,6.11,ok
2002-11-15,5.94,ok
2002-11-22,6.03,ok
2002-11-29,6.13,ok
2002-12-06,6.19,ok
2002-12-13,6.04,ok
2002-12-20,6.03,ok
2002-12-27,5.93,ok
2003-01-03,5.85,ok
2003-01-10,5.95,ok
2003-01-17,5.97,ok
2003-01-24,5.91,ok
2003-01-31,5.9,ok
2003-02-07,5.88,ok
2003-02-14,5.86,ok
2003-02-21,5.84,ok
2003-02-28,5.79,ok
2003-03-07,5.67,ok
2003-03-14,5.61,ok
2003-03-21,5.79,ok
2003-03-28,5.91,ok
2003-04-04,5.79,ok
2003-04-11,5.85,ok
2003-04-18,5.82,ok
2003-04-25,5.79,ok
2003-05-02,5.7,ok
2003-05-09,5.62,ok
2003-05-16,5.45,ok
2003-05-23,5.34,ok
2003-05-30,5.31,ok
2003-06-06,5.26,ok
2003-06-13,5.21,ok
2003-06-20,5.21,ok
2003-06-27,5.24,ok
2003-07-04,5.4,ok
2003-07-11,5.52,ok
2003-07-18,5.67,ok
2003-07-25,5.94,ok
2003-08-01,6.14,ok
2003-08-08,6.34,ok
2003-08-15,6.24,ok
2003-08-22,6.28,ok
2003-08-29,6.32,ok
2003-09-05,6.44,ok
2003-09-12,6.16,ok
2003-09-19,6.01,ok
2003-09-26,5.98,ok
2003-10-03,5.77,ok
2003-10-10,5.95,ok
2003-10-17,6.05,ok
2003-10-24,6.05,ok
2003-10-31,5.94,ok
2003-11-07,5.98,ok
2003-11-14,6.03,ok
2003-11-21,5.83,ok
2003-11-28,5.89,ok
2003-12-05,6.02,ok
2003-12-12,5.88,ok
2003-12-19,5.82,ok
2003-12-26,5.81,ok
2003-12-31,5.85,ok
2004-01-08,5.87,ok
2004-01-15,5.66,ok
2004-01-22,5.64,ok
2004-01-29,5.68,ok
2004-02-05,5.72,ok
2004-02-12,5.66,ok
2004-02-19,5.58,ok
2004-02-26,5.58,ok
2004-03-04,5.59,ok
2004-03-11,5.41,ok
2004-03-18,5.38,ok
2004-03-25,5.4,ok
2004-04-01,5.52,ok
2004-04-08,5.79,ok
2004-04-15,5.89,ok
2004-04-22,5.94,ok
2004-04-29,6.01,ok
2004-05-06,6.12,ok
2004-05-13,6.34,ok
2004-05-20,6.3,ok
2004-05-27,6.32,ok
2004-06-03,6.28,ok
2004-06-10,6.3,ok
2004-06-17,6.32,ok
2004-06-24,6.25,ok
2004-07-01,6.21,ok
2004-07-08,6.01,ok
2004-07-15,6,ok
2004-07-22,5.98,ok
2004-07-29,6.08,ok
2004-08-05,5.99,ok
2004-08-12,5.85,ok
2004-08-19,5.81,ok
2004-08-26,5.82,ok
2004-09-02,5.77,ok
2004-09-09,5.83,ok
2004-09-16,5.75,ok
2004-09-23,5.7,ok
2004-09-30,5.72,ok
2004-10-07,5.82,ok
2004-10-14,5.74,ok
2004-10-21,5.69,ok
2004-10-28,5.64,ok
2004-11-04,5.7,ok
2004-11-11,5.76,ok
2004-11-18,5.74,ok
2004-11-24,5.72,ok
2004-12-02,5.81,ok
2004-12-09,5.71,ok
2004-12-16,5.68,ok
2004-12-22,5.75,ok
2004-12-29,5.81,ok
2005-01-06,5.77,ok
2005-01-13,5.74,ok
2005-01-20,5.67,ok
2005-01-27,5.66,ok
2005-02-03,5.63,ok
2005-02-10,5.57,ok
2005-02-17,5.62,ok
2005-02-24,5.69,ok
2005-03-03,5.79,ok
2005-03-10,5.85,ok
2005-03-17,5.95,ok
2005-03-24,6.01,ok
2005-03-31,6.04,ok
2005-04-07,5.93,ok
2005-04-14,5.91,ok
2005-04-21,5.8,ok
2005-04-28,5.78,ok
2005-05-05,5.75,ok
2005-05-12,5.77,ok
2005-05-19,5.71,ok
2005-05-26,5.65,ok
2005-06-02,5.62,ok
2005-06-09,5.56,ok
2005-06-16,5.63,ok
2005-06-23,5.57,ok
2005-06-30,5.53,ok
2005-07-07,5.62,ok
2005-07-14,5.66,ok
2005-07-21,5.73,ok
2005-07-28,5.77,ok
2005-08-04,5.82,ok
2005-08-11,5.89,ok
2005-08-18,5.8,ok
2005-08-25,5.77,ok
2005-09-01,5.71,ok
2005-09-08,5.71,ok
2005-09-15,5.74,ok
2005-09-22,5.8,ok
2005-09-29,5.91,ok
2005-10-06,5.98,ok
2005-10-13,6.03,ok
2005-10-20,6.1,ok
2005-10-27,6.15,ok
2005-11-03,6.31,ok
2005-11-10,6.36,ok
2005-11-17,6.37,ok
2005-11-23,6.28,ok
2005-12-01,6.26,ok
2005-12-08,6.32,ok
2005-12-15,6.3,ok
2005-12-22,6.26,ok
2005-12-29,6.22,ok
2006-01-05,6.21,ok
2006-01-12,6.15,ok
2006-01-19,6.1,ok
2006-01-26,6.12,ok
2006-02-02,6.23,ok
2006-02-09,6.24,ok
2006-02-16,6.28,ok
2006-02-23,6.26,ok
2006-03-02,6.24,ok
2006-03-09,6.37,ok
2006-03-16,6.34,ok
2006-03-23,6.32,ok
2006-03-30,6.35,ok
2006-04-06,6.43,ok
2006-04-13,6.49,ok
2006-04-20,6.53,ok
2006-04-27,6.58,ok
2006-05-04,6.59,ok
2006-05-11,6.58,ok
2006-05-18,6.6,ok
2006-05-25,6.62,ok
2006-06-01,6.67,ok
2006-06-08,6.62,ok
2006-06-15,6.63,ok
2006-06-22,6.71,ok
2006-06-29,6.78,ok
2006-07-06,6.79,ok
2006-07-13,6.74,ok
2006-07-20,6.8,ok
2006-07-27,6.72,ok
2006-08-03,6.63,ok
2006-08-10,6.55,ok
2006-08-17,6.52,ok
2006-08-24,6.48,ok
2006-08-31,6.44,ok
2006-09-07,6.47,ok
2006-09-14,6.43,ok
2006-09-21,6.4,ok
2006-09-28,6.31,ok
2006-10-05,6.3,ok
2006-10-12,6.37,ok
2006-10-19,6.36,ok
2006-10-26,6.4,ok
2006-11-02,6.31,ok
2006-11-09,6.33,ok
2006-11-16,6.24,ok
2006-11-22,6.18,ok
2006-11-30,6.14,ok
2006-12-07,6.11,ok
2006-12-14,6.12,ok
2006-12-21,6.13,ok
2006-12-28,6.18,ok
2007-01-04,6.18,ok
2007-01-11,6.21,ok
2007-01-18,6.23,ok
2007-01-25,6.25,ok
2007-02-01,6.34,ok
2007-02-08,6.28,ok
2007-02-15,6.3,ok
2007-02-22,6.22,ok
2007-03-01,6.18,ok
2007-03-08,6.14,ok
2007-03-15,6.14,ok
2007-03-22,6.16,ok
2007-03-29,6.16,ok
2007-04-05,6.17,ok
2007-04-12,6.22,ok
2007-04-19,6.17,ok
2007-04-26,6.16,ok
2007-05-03,6.16,ok
2007-05-10,6.15,ok
2007-05-17,6.21,ok
2007-05-24,6.37,ok
2007-05-31,6.42,ok
2007-06-07,6.53,ok
2007-06-14,6.74,ok
2007-06-21,6.69,ok
2007-06-28,6.67,ok
2007-07-05,6.63,ok
2007-07-12,6.73,ok
2007-07-19,6.73,ok
2007-07-26,6.69,ok
2007-08-02,6.68,ok
2007-08-09,6.59,ok
2007-08-16,6.62,ok
2007-08-23,6.52,ok
2007-08-30,6.45,ok
2007-09-06,6.46,ok
2007-09-13,6.31,ok
2007-09-20,6.34,ok
2007-09-27,6.42,ok
2007-10-04,6.37,ok
2007-10-11,6.4,ok
2007-10-18,6.4,ok
2007-10-25,6.33,ok
2007-11-01,6.26,ok
2007-11-08,6.24,ok
2007-11-15,6.24,ok
2007-11-21,6.2,ok
2007-11-29,6.1,ok
2007-12-06,5.96,ok
2007-12-13,6.11,ok
2007-12-20,6.14,ok
2007-12-27,6.17,ok
2008-01-03,6.07,ok
2008-01-10,5.87,ok
2008-01-17,5.69,ok
2008-01-24,5.48,ok
2008-01-31,5.68,ok
2008-02-07,5.67,ok
2008-02-14,5.72,ok
2008-02-21,6.04,ok
2008-02-28,6.24,ok
2008-03-06,6.03,ok
2008-03-13,6.13,ok
2008-03-20,5.87,ok
2008-03-27,5.85,ok
2008-04-03,5.88,ok
2008-04-10,5.88,ok
2008-04-17,5.88,ok
2008-04-24,6.03,ok
2008-05-01,6.06,ok
2008-05-08,6.05,ok
2008-05-15,6.01,ok
2008-05-22,5.98,ok
2008-05-29,6.08,ok
2008-06-05,6.09,ok
2008-06-12,6.32,ok
2008-06-19,6.42,ok
2008-06-26,6.45,ok
2008-07-03,6.35,ok
2008-07-10,6.37,ok
2008-07-17,6.26,ok
2008-07-24,6.63,ok
2008-07-31,6.52,ok
2008-08-07,6.52,ok
2008-08-14,6.52,ok
2008-08-21,6.47,ok
2008-08-28,6.4,ok
2008-09-04,6.35,ok
2008-09-11,5.93,ok
2008-09-18,5.78,ok
2008-09-25,6.09,ok
2008-10-02,6.1,ok
2008-10-09,5.94,ok
2008-10-16,6.46,ok
2008-10-23,6.04,ok
2008-10-30,6.46,ok
2008-11-06,6.2,ok
2008-11-13,6.14,ok
2008-11-20,6.04,ok
2008-11-26,5.97,ok
2008-12-04,5.53,ok
2008-12-11,5.47,ok
2008-12-18,5.19,ok
2008-12-24,5.14,ok
2008-12-31,5.1,ok
2009-01-08,5.01,ok
2009-01-15,4.96,ok
2009-01-22,5.12,ok
2009-01-29,5.1,ok
2009-02-05,5.25,ok
2009-02-12,5.16,ok
2009-02-19,5.04,ok
