as_of,value,status
2003-07-01,1897,ok
2003-08-01,1833,ok
2003-09-01,1939,ok
2003-10-01,1967,ok
2003-11-01,2083,ok
2003-12-01,2057,ok
2004-01-01,1911,ok
2004-02-01,1846,ok
2004-03-01,1998,ok
2004-04-01,2003,ok
2004-05-01,1981,ok
2004-06-01,1828,ok
2004-07-01,2002,ok
2004-08-01,2024,ok
2004-09-01,1905,ok
2004-10-01,2072,ok
2004-11-01,1782,ok
2004-12-01,2042,ok
2005-01-01,2144,ok
2005-02-01,2207,ok
2005-03-01,1864,ok
2005-04-01,2061,ok
2005-05-01,2025,ok
2005-06-01,2068,ok
2005-07-01,2054,ok
2005-08-01,2095,ok
2005-09-01,2151,ok
2005-10-01,2065,ok
2005-11-01,2147,ok
2005-12-01,1994,ok
2006-01-01,2273,ok
2006-02-01,2119,ok
2006-03-01,1969,ok
2006-04-01,1821,ok
2006-05-01,1942,ok
2006-06-01,1802,ok
2006-07-01,1737,ok
2006-08-01,1650,ok
2006-09-01,1720,ok
2006-10-01,1491,ok
2006-11-01,1570,ok
2006-12-01,1649,ok
2007-01-01,1409,ok
2007-02-01,1480,ok
2007-03-01,1495,ok
2007-04-01,1490,ok
2007-05-01,1415,ok
2007-06-01,1448,ok
2007-07-01,1354,ok
2007-08-01,1330,ok
2007-09-01,1183,ok
2007-10-01,1264,ok
2007-11-01,1197,ok
2007-12-01,1037,ok
2008-01-01,1084,ok
2008-02-01,1103,ok
2008-03-01,1005,ok
2008-04-01,1013,ok
2008-05-01,973,ok
2008-06-01,1046,ok
2008-07-01,923,ok
2008-08-01,844,ok
2008-09-01,820,ok
2008-10-01,777,ok
2008-11-01,652,ok
2008-12-01,560,ok
2009-01-01,490,ok
2009-02-01,582,ok
2009-03-01,505,ok
2009-04-01,478,ok
2009-05-01,540,ok
2009-06-01,585,ok
2009-07-01,594,ok
2009-08-01,586,ok
2009-09-01,585,ok
2009-10-01,534,ok
2009-11-01,588,ok
2009-12-01,581,ok
2010-01-01,614,ok
2010-02-01,604,ok
2010-03-01,636,ok
2010-04-01,687,ok
2010-05-01,583,ok
2010-06-01,536,ok
2010-07-01,546,ok
2010-08-01,599,ok
2010-09-01,594,ok
2010-10-01,543,ok
2010-11-01,545,ok
2010-12-01,539,ok
2011-01-01,630,ok
2011-02-01,517,ok
2011-03-01,600,ok
2011-04-01,554,ok
2011-05-01,561,ok
2011-06-01,608,ok
2011-07-01,623,ok
2011-08-01,585,ok
2011-09-01,650,ok
2011-10-01,610,ok
2011-11-01,711,ok
2011-12-01,694,ok
2012-01-01,723,ok
2012-02-01,704,ok
2012-03-01,695,ok
2012-04-01,753,ok
2012-05-01,708,ok
2012-06-01,757,ok
2012-07-01,740,ok
2012-08-01,754,ok
2012-09-01,847,ok
2012-10-01,915,ok
2012-11-01,833,ok
2012-12-01,976,ok
2013-01-01,888,ok
2013-02-01,962,ok
2013-03-01,1010,ok
2013-04-01,835,ok
2013-05-01,930,ok
2013-06-01,839,ok
2013-07-01,880,ok
2013-08-01,917,ok
2013-09-01,850,ok
2013-10-01,925,ok
2013-11-01,1100,ok
2013-12-01,1002,ok
2014-01-01,888,ok
2014-02-01,944,ok
2014-03-01,970,ok
2014-04-01,1043,ok
2014-05-01,1007,ok
2014-06-01,911,ok
2014-07-01,1085,ok
2014-08-01,984,ok
2014-09-01,1023,ok
2014-10-01,1074,ok
2014-11-01,1001,ok
2014-12-01,1073,ok
2015-01-01,1085,ok
2015-02-01,886,ok
2015-03-01,960,ok
2015-04-01,1190,ok
2015-05-01,1079,ok
2015-06-01,1205,ok
2015-07-01,1146,ok
2015-08-01,1130,ok
2015-09-01,1224,ok
2015-10-01,1058,ok
2015-11-01,1172,ok
2015-12-01,1146,ok
2016-01-01,1092,ok
2016-02-01,1225,ok
2016-03-01,1111,ok
2016-04-01,1163,ok
2016-05-01,1148,ok
2016-06-01,1203,ok
2016-07-01,1239,ok
2016-08-01,1171,ok
2016-09-01,1068,ok
2016-10-01,1313,ok
2016-11-01,1140,ok
2016-12-01,1252,ok
2017-01-01,1190,ok
2017-02-01,1271,ok
2017-03-01,1190,ok
2017-04-01,1146,ok
2017-05-01,1157,ok
2017-06-01,1249,ok
2017-07-01,1206,ok
2017-08-01,1159,ok
2017-09-01,1181,ok
2017-10-01,1257,ok
2017-11-01,1273,ok
2017-12-01,1177,ok
2018-01-01,1299,ok
2018-02-01,1277,ok
2018-03-01,1318,ok
2018-04-01,1276,ok
2018-05-01,1357,ok
2018-06-01,1192,ok
2018-07-01,1208,ok
2018-08-01,1288,ok
2018-09-01,1250,ok
2018-10-01,1221,ok
2018-11-01,1181,ok
2018-12-01,1095,ok
2019-01-01,1226,ok
2019-02-01,1121,ok
2019-03-01,1191,ok
2019-04-01,1272,ok
2019-05-01,1293,ok
2019-06-01,1243,ok
2019-07-01,1240,ok
2019-08-01,1375,ok
2019-09-01,1311,ok
2019-10-01,1325,ok
2019-11-01,1353,ok
2019-12-01,1548,ok
2020-01-01,1581,ok
2020-02-01,1549,ok
2020-03-01,1266,ok
2020-04-01,936,ok
2020-05-01,1039,ok
2020-06-01,1266,ok
2020-07-01,1526,ok
2020-08-01,1396,ok
2020-09-01,1473,ok
2020-10-01,1543,ok
2020-11-01,1543,ok
2020-12-01,1614,ok
2021-01-01,1624,ok
2021-02-01,1398,ok
2021-03-01,1688,ok
2021-04-01,1489,ok
2021-05-01,1600,ok
2021-06-01,1664,ok
2021-07-01,1600,ok
2021-08-01,1596,ok
2021-09-01,1576,ok
2021-10-01,1587,ok
2021-11-01,1707,ok
2021-12-01,1711,ok
2022-01-01,1693,ok
2022-02-01,1730,ok
2022-03-01,1700,ok
2022-04-01,1807,ok
2022-05-01,1546,ok
2022-06-01,1556,ok
2022-07-01,1382,ok
2022-08-01,1532,ok
2022-09-01,1481,ok
2022-10-01,1446,ok
2022-11-01,1434,ok
2022-12-01,1296,ok
2023-01-01,1358,ok
2023-02-01,1395,ok
2023-03-01,1366,ok
2023-04-01,1343,ok
2023-05-01,1609,ok
2023-06-01,1420,ok
2023-07-01,1464,ok
2023-08-01,1321,ok
2023-09-01,1369,ok
2023-10-01,1380,ok
2023-11-01,1522,ok
2023-12-01,1504,ok
2024-01-01,1378,ok
2024-02-01,1555,ok
2024-03-01,1297,ok
2024-04-01,1379,ok
2024-05-01,1329,ok
2024-06-01,1318,ok
2024-07-01,1269,ok
2024-08-01,1394,ok
2024-09-01,1357,ok
2024-10-01,1370,ok
2024-11-01,1300,ok
2024-12-01,1494,ok
2025-01-01,1353,ok
2025-02-01,1491,ok
2025-03-01,1346,ok
2025-04-01,1400,ok
2025-05-01,1289,ok
2025-06-01,1379,ok
2025-07-01,1432,ok
2025-08-01,1291,ok
2025-09-01,1319,ok
2025-10-01,1273,ok
2025-11-01,1319,ok
2025-12-01,1378,ok
2026-01-01,1385,ok
2026-02-01,1346,ok
2026-03-01,1522,ok
2026-04-01,1414,ok
2026-05-01,1182,ok
2026-06-01,1415,ok
2026-07-01,1239,ok
